signal,seg,h,n,ep,mean,med,hit,base_mean,base_hit,edge,p_shift,mae
comm_net|z4>=2.0,ALL,8,5,4.0,0.030656891864638068,0.023685541881164784,0.8,0.026672622775896472,0.6102719033232629,0.003984269088741596,0.4224,-0.03199080161999566
comm_net|z4>=2.0,ALL,13,5,4.0,0.06357159985474987,0.014957949014234195,0.8,0.045571562169968736,0.6779141104294478,0.018000037684781138,0.327,-0.03199080161999566
comm_net|z4>=2.0,ALL,26,4,4.0,0.20890504936252036,0.23029554411950237,1.0,0.09718082370740687,0.7635782747603834,0.11172422565511349,0.148,-0.012675402127658053
comm_net|z4>=2.0,2023+,4,5,4.0,0.017530087527389514,0.015064256879374849,0.8,0.01849698735368388,0.6424581005586593,-0.0009668998262943665,0.3834,-0.009243091278883276
comm_net|z4>=2.0,2023+,8,5,4.0,0.030656891864638068,0.023685541881164784,0.8,0.04127644240856628,0.68,-0.010619550543928213,0.4208,-0.03199080161999566
comm_net|z4>=2.0,2023+,13,5,4.0,0.06357159985474987,0.014957949014234195,0.8,0.07129724925888474,0.8058823529411765,-0.0077256494041348656,0.3366,-0.03199080161999566
comm_net|z4>=2.0,2023+,26,4,4.0,0.20890504936252036,0.23029554411950237,1.0,0.16260157757521554,0.9235668789808917,0.04630347178730482,0.1584,-0.012675402127658053
comm_net|z4>=2.0,2020-22,4,0,,,,,,,,,
comm_net|z4>=2.0,2020-22,8,0,,,,,,,,,
comm_net|z4>=2.0,2020-22,13,0,,,,,,,,,
comm_net|z4>=2.0,2020-22,26,0,,,,,,,,,
comm_net|z4>=1.5,ALL,4,26,12.0,0.010220964538931565,0.011644836821146587,0.6923076923076923,0.01262554843983999,0.5970149253731343,-0.0024045839009084243,0.5872,-0.006087561501758953
comm_net|z4>=1.5,ALL,8,26,12.0,0.024152863059734013,0.02323281100684793,0.6538461538461539,0.026672622775896472,0.6102719033232629,-0.002519759716162459,0.5104,-0.026096329117932124
comm_net|z4>=1.5,ALL,13,26,12.0,0.0522487752763358,0.04714971104923582,0.6923076923076923,0.045571562169968736,0.6779141104294478,0.006677213106367062,0.3624,-0.028119079561743962
comm_net|z4>=1.5,ALL,26,24,12.0,0.12755015138635903,0.11014272769470301,0.9166666666666666,0.09718082370740687,0.7635782747603834,0.03036932767895216,0.1384,-0.02406474347522416
comm_net|z4>=1.5,2023+,4,16,6.0,0.01017252938140193,0.013332295363971847,0.625,0.01849698735368388,0.6424581005586593,-0.00832445797228195,0.5538,-0.012235183533760165
comm_net|z4>=1.5,2023+,8,16,6.0,0.04196383378050566,0.03233325990002456,0.75,0.04127644240856628,0.68,0.0006873913719393776,0.2908,-0.028400862087905564
comm_net|z4>=1.5,2023+,13,16,6.0,0.0783808809016798,0.07045707643665455,0.875,0.07129724925888474,0.8058823529411765,0.00708363164279506,0.2194,-0.028400862087905564
comm_net|z4>=1.5,2023+,26,14,6.0,0.19031128911627218,0.22147924732569224,1.0,0.16260157757521554,0.9235668789808917,0.027709711541056642,0.163,-0.016566486551931776
comm_net|z4>=1.5,2020-22,4,10,6.0,0.01029846079097898,0.01160483847586613,0.8,0.00588844866049347,0.5448717948717948,0.004410012130485511,0.5516,0.0037486337494429867
comm_net|z4>=1.5,2020-22,8,10,6.0,-0.004344690093500625,0.008490151881652863,0.5,0.010290132803350205,0.532051282051282,-0.014634822896850828,0.8666,-0.022409076365974622
comm_net|z4>=1.5,2020-22,13,10,6.0,0.010437406275785387,-0.010374459694283578,0.4,0.0175371595730731,0.5384615384615384,-0.007099753297287712,0.7578,-0.027668227519885402
comm_net|z4>=1.5,2020-22,26,10,6.0,0.03968455856448059,0.029423443601940824,0.8,0.03134070603275328,0.6025641025641025,0.008343852531727307,0.6846,-0.0345623031678335
comm_net|z1>=2.0,ALL,4,5,5.0,0.03895032277719577,0.026892931839315848,1.0,0.01262554843983999,0.5970149253731343,0.026324774337355777,0.117,0.012769596951120565
comm_net|z1>=2.0,ALL,8,5,5.0,0.012101127133793032,-9.544609821954264e-05,0.4,0.026672622775896472,0.6102719033232629,-0.01457149564210344,0.6992,-0.01833942378042135
comm_net|z1>=2.0,ALL,13,5,5.0,0.014931628985938316,0.028362359064663556,0.6,0.045571562169968736,0.6779141104294478,-0.03063993318403042,0.8016,-0.019850840818111327
comm_net|z1>=2.0,ALL,26,4,5.0,0.06776790054115495,0.029754706625522265,0.75,0.09718082370740687,0.7635782747603834,-0.029412923166251922,0.693,-0.02523809753589215
comm_net|z1>=2.0,2023+,4,2,2.0,0.04447547047411382,0.04447547047411382,1.0,0.01849698735368388,0.6424581005586593,0.02597848312042994,0.1762,0.015685566114566618
comm_net|z1>=2.0,2023+,8,2,2.0,0.00449829714865968,0.00449829714865968,0.5,0.04127644240856628,0.68,-0.0367781452599066,0.618,-0.04653636429893654
comm_net|z1>=2.0,2023+,13,2,2.0,0.0017458982892694652,0.0017458982892694652,0.5,0.07129724925888474,0.8058823529411765,-0.06955135096961527,0.7066,-0.04653636429893654
comm_net|z1>=2.0,2023+,26,1,2.0,0.22949519183418765,0.22949519183418765,1.0,0.16260157757521554,0.9235668789808917,0.06689361425897211,0.1228,-0.01088074737944511
comm_net|z1>=2.0,2020-22,4,3,3.0,0.0352668909792504,0.01168933979372433,1.0,0.00588844866049347,0.5448717948717948,0.029378442318756928,0.181,0.010825617508823196
comm_net|z1>=2.0,2020-22,8,3,3.0,0.01716968045721527,-9.544609821954264e-05,0.3333333333333333,0.010290132803350205,0.532051282051282,0.006879547653865064,0.5502,0.00045853656525544445
comm_net|z1>=2.0,2020-22,13,3,3.0,0.023722116117050884,0.04122599345074773,0.6666666666666666,0.0175371595730731,0.5384615384615384,0.006184956543977785,0.6062,-0.0020604918308945175
comm_net|z1>=2.0,2020-22,26,3,3.0,0.013858803443477377,0.014962579515021668,0.6666666666666666,0.03134070603275328,0.6025641025641025,-0.017481902589275906,0.7792,-0.030023880921374497
comm_net|pct13>=0.1,ALL,4,81,14.0,0.014697338528903989,0.00943680689724502,0.5679012345679012,0.01262554843983999,0.5970149253731343,0.0020717900890639997,0.3728,-0.010017254489871678
comm_net|pct13>=0.1,ALL,8,81,14.0,0.02183661518979892,0.013898080741231,0.5679012345679012,0.026672622775896472,0.6102719033232629,-0.004836007586097552,0.598,-0.018333043377288288
comm_net|pct13>=0.1,ALL,13,81,14.0,0.038203751211739315,0.02990929772460582,0.6666666666666666,0.045571562169968736,0.6779141104294478,-0.007367810958229422,0.595,-0.0246988840995557
comm_net|pct13>=0.1,ALL,26,79,14.0,0.0860225924804032,0.09169036863532432,0.7088607594936709,0.09718082370740687,0.7635782747603834,-0.01115823122700367,0.5724,-0.03613047325813713
comm_net|pct13>=0.1,2023+,4,56,9.0,0.02186567933885668,0.009618468517585521,0.5892857142857143,0.01849698735368388,0.6424581005586593,0.003368691985172801,0.2066,-0.006946881288046735
comm_net|pct13>=0.1,2023+,8,56,9.0,0.03438522628176325,0.022114214448099467,0.625,0.04127644240856628,0.68,-0.006891216126803032,0.3258,-0.013593465310081196
comm_net|pct13>=0.1,2023+,13,56,9.0,0.05799973633158802,0.04284710977438211,0.7857142857142857,0.07129724925888474,0.8058823529411765,-0.013297512927296723,0.3802,-0.018446138969507704
comm_net|pct13>=0.1,2023+,26,54,9.0,0.1342655593652138,0.14286247564169496,0.8333333333333334,0.16260157757521554,0.9235668789808917,-0.02833601821000173,0.3894,-0.025608043444925073
comm_net|pct13>=0.1,2020-22,4,25,6.0,-0.0013597448853900395,0.004419567241359834,0.52,0.00588844866049347,0.5448717948717948,-0.007248193545883509,0.8062,-0.01689489046195955
comm_net|pct13>=0.1,2020-22,8,25,6.0,-0.0062722736562011725,-0.015257084033158175,0.44,0.010290132803350205,0.532051282051282,-0.016562406459551378,0.8636,-0.028949698247832174
comm_net|pct13>=0.1,2020-22,13,25,6.0,-0.006139255456721777,-0.0060072994355404585,0.4,0.0175371595730731,0.5384615384615384,-0.023676415029794878,0.8912,-0.03870503319086323
comm_net|pct13>=0.1,2020-22,26,25,6.0,-0.018182215990787762,-0.022173668498247756,0.44,0.03134070603275328,0.6025641025641025,-0.04952292202354104,0.9374,-0.05885892165467517
comm_net|pct13>=0.15,ALL,4,61,13.0,0.007867504133176882,0.0020365775390258634,0.5081967213114754,0.01262554843983999,0.5970149253731343,-0.004758044306663108,0.6198,-0.013543020636341507
comm_net|pct13>=0.15,ALL,8,61,13.0,0.012503674570573907,0.002595318520866474,0.5081967213114754,0.026672622775896472,0.6102719033232629,-0.014168948205322565,0.709,-0.02091796137215538
comm_net|pct13>=0.15,ALL,13,61,13.0,0.030299540894728492,0.029554706322173274,0.6721311475409836,0.045571562169968736,0.6779141104294478,-0.015272021275240244,0.6108,-0.02677070327137962
comm_net|pct13>=0.15,ALL,26,60,13.0,0.06844497792611358,0.07553589086746182,0.7,0.09718082370740687,0.7635782747603834,-0.02873584578129329,0.6042,-0.0389215276175668
comm_net|pct13>=0.15,2023+,4,42,10.0,0.010692485759241513,0.0009593400923748052,0.5,0.01849698735368388,0.6424581005586593,-0.007804501594442367,0.5084,-0.011566844072340033
comm_net|pct13>=0.15,2023+,8,42,10.0,0.019024710845686157,0.011851828048392798,0.5476190476190477,0.04127644240856628,0.68,-0.022251731562880125,0.596,-0.018024923424930596
comm_net|pct13>=0.15,2023+,13,42,10.0,0.041637290420801616,0.03083651371735663,0.7619047619047619,0.07129724925888474,0.8058823529411765,-0.029659958838083124,0.5026,-0.02304959225752184
comm_net|pct13>=0.15,2023+,26,41,10.0,0.10471814567140798,0.13316156333449936,0.8048780487804879,0.16260157757521554,0.9235668789808917,-0.057883431903807556,0.4968,-0.03230969017648514
comm_net|pct13>=0.15,2020-22,4,19,4.0,0.0016228079071392769,0.00943680689724502,0.5263157894736842,0.00588844866049347,0.5448717948717948,-0.004265640753354193,0.6934,-0.017911410935713187
comm_net|pct13>=0.15,2020-22,8,19,4.0,-0.0019112477217794889,-0.015257084033158175,0.42105263157894735,0.010290132803350205,0.532051282051282,-0.012201380525129693,0.8128,-0.027313097887073316
comm_net|pct13>=0.15,2020-22,13,19,4.0,0.005237147205514212,-0.0028803604473408573,0.47368421052631576,0.0175371595730731,0.5384615384615384,-0.012300012367558889,0.8224,-0.03499631709148629
comm_net|pct13>=0.15,2020-22,26,19,4.0,-0.009828699840048019,-0.019152486528425827,0.47368421052631576,0.03134070603275328,0.6025641025641025,-0.0411694058728013,0.8966,-0.05318917683253249
comm_net|pct26>=0.15,ALL,4,67,7.0,0.013657380439913377,0.006931943247647343,0.5671641791044776,0.01262554843983999,0.5970149253731343,0.0010318320000733874,0.4286,-0.008748928555598853
comm_net|pct26>=0.15,ALL,8,67,7.0,0.017736561833834985,0.012959283532516963,0.5522388059701493,0.026672622775896472,0.6102719033232629,-0.008936060942061487,0.6242,-0.017718557344831184
comm_net|pct26>=0.15,ALL,13,67,7.0,0.04287449859176634,0.04188312851563891,0.7014925373134329,0.045571562169968736,0.6779141104294478,-0.0026970635782023952,0.5026,-0.0227088978755908
comm_net|pct26>=0.15,ALL,26,67,7.0,0.0758939527244411,0.12686554332874822,0.7611940298507462,0.09718082370740687,0.7635782747603834,-0.021286870982965764,0.5696,-0.03436352183795706
comm_net|pct26>=0.15,2023+,4,54,5.0,0.016007846345958046,0.007504800778033172,0.5925925925925926,0.01849698735368388,0.6424581005586593,-0.002489141007725834,0.4008,-0.007269164791490771
comm_net|pct26>=0.15,2023+,8,54,5.0,0.02641421718868983,0.018144405773568684,0.6111111111111112,0.04127644240856628,0.68,-0.01486222521987645,0.496,-0.014287596424684154
comm_net|pct26>=0.15,2023+,13,54,5.0,0.054506422089547195,0.053761822223672984,0.7777777777777778,0.07129724925888474,0.8058823529411765,-0.016790827169337545,0.4432,-0.016809888551846452
comm_net|pct26>=0.15,2023+,26,54,5.0,0.10746471191493424,0.137849792114084,0.8518518518518519,0.16260157757521554,0.9235668789808917,-0.055136865660281295,0.488,-0.02322648774962885
comm_net|pct26>=0.15,2020-22,4,13,3.0,0.0038939066763432105,-0.012941693404998844,0.46153846153846156,0.00588844866049347,0.5448717948717948,-0.0019945419841502594,0.6294,-0.014895639575740121
comm_net|pct26>=0.15,2020-22,8,13,3.0,-0.018309083486331295,-0.036500657065465125,0.3076923076923077,0.010290132803350205,0.532051282051282,-0.028599216289681498,0.8794,-0.03197024116698038
comm_net|pct26>=0.15,2020-22,13,13,3.0,-0.005442722091323391,-0.018678670726863467,0.38461538461538464,0.0175371595730731,0.5384615384615384,-0.02297988166439649,0.8022,-0.047212475066528856
comm_net|pct26>=0.15,2020-22,26,13,3.0,-0.055246123912991926,-0.07952866410697745,0.38461538461538464,0.03134070603275328,0.6025641025641025,-0.08658682994574521,0.9614,-0.08062504805101268
comm_net_abs|z4>=2.0,ALL,4,7,4.0,-0.009107235382844478,-0.019554507812736044,0.42857142857142855,0.01262554843983999,0.5970149253731343,-0.021732783822684468,0.8492,-0.016985422743769414
comm_net_abs|z4>=2.0,ALL,8,7,4.0,-0.01814604535307074,-0.029741147400514145,0.14285714285714285,0.026672622775896472,0.6102719033232629,-0.04481866812896721,0.9274,-0.026701036964476645
comm_net_abs|z4>=2.0,ALL,13,7,4.0,-0.017386341633306785,-0.025510178175189524,0.2857142857142857,0.045571562169968736,0.6779141104294478,-0.06295790380327553,0.9114,-0.0424821773749947
comm_net_abs|z4>=2.0,ALL,26,7,4.0,-0.032140453536943024,-0.06127215765127636,0.2857142857142857,0.09718082370740687,0.7635782747603834,-0.12932127724434989,0.9726,-0.06829541128360904
comm_net_abs|z4>=2.0,2023+,4,3,2.0,0.016188418680083805,0.010226412986630518,1.0,0.01849698735368388,0.6424581005586593,-0.0023085686736000754,0.464,0.005419294014767225
comm_net_abs|z4>=2.0,2023+,8,3,2.0,0.004588823509899383,-0.011521217014232699,0.3333333333333333,0.04127644240856628,0.68,-0.036687618898666896,0.6696,-0.006692259208096722
comm_net_abs|z4>=2.0,2023+,13,3,2.0,-0.009784557945021052,-0.025510178175189524,0.3333333333333333,0.07129724925888474,0.8058823529411765,-0.08108180720390579,0.7976,-0.017298493975118068
comm_net_abs|z4>=2.0,2023+,26,3,2.0,0.022970347749725766,-0.06127215765127636,0.3333333333333333,0.16260157757521554,0.9235668789808917,-0.13963122982548978,0.7246,-0.042352751499568374
comm_net_abs|z4>=2.0,2020-22,4,4,2.0,-0.02807897593004069,-0.02451516841258644,0.0,0.00588844866049347,0.5448717948717948,-0.03396742459053416,0.8988,-0.033788960312671895
comm_net_abs|z4>=2.0,2020-22,8,4,2.0,-0.03519719700029833,-0.03686192194099963,0.0,0.010290132803350205,0.532051282051282,-0.04548732980364854,0.8988,-0.04170762028176159
comm_net_abs|z4>=2.0,2020-22,13,4,2.0,-0.023087679399521083,-0.030064211817146247,0.25,0.0175371595730731,0.5384615384615384,-0.04062483897259418,0.8666,-0.06136993992490217
comm_net_abs|z4>=2.0,2020-22,26,4,2.0,-0.07347355450194462,-0.07935781308685319,0.25,0.03134070603275328,0.6025641025641025,-0.1048142605346979,0.9788240131578947,-0.08775240612163954
comm_net_abs|z4>=1.5,ALL,4,22,11.0,0.011894092623775191,0.004506378084940699,0.6363636363636364,0.01262554843983999,0.5970149253731343,-0.000731455816064798,0.5112,-0.01165673055598289
comm_net_abs|z4>=1.5,ALL,8,22,11.0,0.02696907256917397,0.01534758383999979,0.5454545454545454,0.026672622775896472,0.6102719033232629,0.0002964497932774965,0.4122,-0.015772129628917667
comm_net_abs|z4>=1.5,ALL,13,22,11.0,0.03360709487958188,0.014218349680784725,0.5454545454545454,0.045571562169968736,0.6779141104294478,-0.01196446729038686,0.615,-0.02279202736786412
comm_net_abs|z4>=1.5,ALL,26,22,11.0,0.07241924522579285,0.07342527650805797,0.5909090909090909,0.09718082370740687,0.7635782747603834,-0.02476157848161402,0.644,-0.034159557132587524
comm_net_abs|z4>=1.5,2023+,4,11,6.0,0.04021100937427514,0.020982894224344184,0.9090909090909091,0.01849698735368388,0.6424581005586593,0.021714022020591257,0.065,0.0012987914549882553
comm_net_abs|z4>=1.5,2023+,8,11,6.0,0.04824111155731996,0.05502883494444499,0.6363636363636364,0.04127644240856628,0.68,0.006964669148753676,0.2104,-0.003642557188732702
comm_net_abs|z4>=1.5,2023+,13,11,6.0,0.07201037330972614,0.04417575388678552,0.6363636363636364,0.07129724925888474,0.8058823529411765,0.0007131240508413961,0.2286,-0.010404007936568977
comm_net_abs|z4>=1.5,2023+,26,11,6.0,0.13699347831758524,0.17513696761444653,0.6363636363636364,0.16260157757521554,0.9235668789808917,-0.0256080992576303,0.3152,-0.022255590535214583
comm_net_abs|z4>=1.5,2020-22,4,11,5.0,-0.016422824126724758,-0.019554507812736044,0.36363636363636365,0.00588844866049347,0.5448717948717948,-0.022311272787218228,0.949,-0.024612252566954037
comm_net_abs|z4>=1.5,2020-22,8,11,5.0,0.005697033581027981,-0.015257084033158175,0.45454545454545453,0.010290132803350205,0.532051282051282,-0.004593099222322224,0.7436,-0.027901702069102637
comm_net_abs|z4>=1.5,2020-22,13,11,5.0,-0.004796183550562378,-0.0027911243364787675,0.45454545454545453,0.0175371595730731,0.5384615384615384,-0.022333343123635475,0.8634,-0.035180046799159266
comm_net_abs|z4>=1.5,2020-22,26,11,5.0,0.007845012134000472,5.417998591328299e-06,0.5454545454545454,0.03134070603275328,0.6025641025641025,-0.02349569389875281,0.841,-0.04606352372996047
comm_net_abs|z1>=2.0,ALL,4,7,7.0,0.009409835611688242,0.008173345337672222,0.5714285714285714,0.01262554843983999,0.5970149253731343,-0.0032157128281517476,0.5706,-0.012589668814479775
comm_net_abs|z1>=2.0,ALL,8,7,7.0,0.029743237592508076,0.019243778080670237,0.7142857142857143,0.026672622775896472,0.6102719033232629,0.003070614816611604,0.4178,-0.02124532802154571
comm_net_abs|z1>=2.0,ALL,13,7,7.0,0.043040735686890916,0.024448483012771804,0.5714285714285714,0.045571562169968736,0.6779141104294478,-0.0025308264830778207,0.5292,-0.022979578594643772
comm_net_abs|z1>=2.0,ALL,26,7,7.0,0.12916511906194492,0.1293740041234288,0.7142857142857143,0.09718082370740687,0.7635782747603834,0.03198429535453805,0.3154,-0.0281439608362724
comm_net_abs|z1>=2.0,2023+,4,4,4.0,0.0168258652132931,0.004000853091876089,0.5,0.01849698735368388,0.6424581005586593,-0.0016711221403907794,0.4142,-0.016183453315238516
comm_net_abs|z1>=2.0,2023+,8,4,4.0,0.0416843595146994,0.037879216161585516,1.0,0.04127644240856628,0.68,0.0004079171061331169,0.2798,-0.016183453315238516
comm_net_abs|z1>=2.0,2023+,13,4,4.0,0.07149609040608168,0.03857892696230836,0.75,0.07129724925888474,0.8058823529411765,0.00019884114719694035,0.2656,-0.01903657955695831
comm_net_abs|z1>=2.0,2023+,26,4,4.0,0.19780443804666828,0.17664776806980653,0.75,0.16260157757521554,0.9235668789808917,0.03520286047145274,0.106,-0.02624798502027384
comm_net_abs|z1>=2.0,2020-22,4,3,3.0,-0.0004782038571182386,0.018235498436957265,0.6666666666666666,0.00588844866049347,0.5448717948717948,-0.006366652517611708,0.6636,-0.007797956146801455
comm_net_abs|z1>=2.0,2020-22,8,3,3.0,0.013821741696252979,-0.018734803751302542,0.3333333333333333,0.010290132803350205,0.532051282051282,0.0035316088929027746,0.605,-0.02799449429662197
comm_net_abs|z1>=2.0,2020-22,13,3,3.0,0.005100262727969891,-0.0028803604473408573,0.3333333333333333,0.0175371595730731,0.5384615384615384,-0.012436896845103209,0.806,-0.02823691064489105
comm_net_abs|z1>=2.0,2020-22,26,3,3.0,0.03764602708231376,0.011825937825633792,0.6666666666666666,0.03134070603275328,0.6025641025641025,0.006305321049560476,0.7236,-0.030671928590937148
comm_net_abs|pct13>=0.1,ALL,4,81,14.0,0.014697338528903989,0.00943680689724502,0.5679012345679012,0.01262554843983999,0.5970149253731343,0.0020717900890639997,0.3628,-0.010017254489871678
comm_net_abs|pct13>=0.1,ALL,8,81,14.0,0.02183661518979892,0.013898080741231,0.5679012345679012,0.026672622775896472,0.6102719033232629,-0.004836007586097552,0.5926,-0.018333043377288288
comm_net_abs|pct13>=0.1,ALL,13,81,14.0,0.038203751211739315,0.02990929772460582,0.6666666666666666,0.045571562169968736,0.6779141104294478,-0.007367810958229422,0.6024,-0.0246988840995557
comm_net_abs|pct13>=0.1,ALL,26,79,14.0,0.0860225924804032,0.09169036863532432,0.7088607594936709,0.09718082370740687,0.7635782747603834,-0.01115823122700367,0.5708,-0.03613047325813713
comm_net_abs|pct13>=0.1,2023+,4,56,9.0,0.02186567933885668,0.009618468517585521,0.5892857142857143,0.01849698735368388,0.6424581005586593,0.003368691985172801,0.2092,-0.006946881288046735
comm_net_abs|pct13>=0.1,2023+,8,56,9.0,0.03438522628176325,0.022114214448099467,0.625,0.04127644240856628,0.68,-0.006891216126803032,0.316,-0.013593465310081196
comm_net_abs|pct13>=0.1,2023+,13,56,9.0,0.05799973633158802,0.04284710977438211,0.7857142857142857,0.07129724925888474,0.8058823529411765,-0.013297512927296723,0.395,-0.018446138969507704
comm_net_abs|pct13>=0.1,2023+,26,54,9.0,0.1342655593652138,0.14286247564169496,0.8333333333333334,0.16260157757521554,0.9235668789808917,-0.02833601821000173,0.4106,-0.025608043444925073
comm_net_abs|pct13>=0.1,2020-22,4,25,6.0,-0.0013597448853900395,0.004419567241359834,0.52,0.00588844866049347,0.5448717948717948,-0.007248193545883509,0.815,-0.01689489046195955
comm_net_abs|pct13>=0.1,2020-22,8,25,6.0,-0.0062722736562011725,-0.015257084033158175,0.44,0.010290132803350205,0.532051282051282,-0.016562406459551378,0.8726,-0.028949698247832174
comm_net_abs|pct13>=0.1,2020-22,13,25,6.0,-0.006139255456721777,-0.0060072994355404585,0.4,0.0175371595730731,0.5384615384615384,-0.023676415029794878,0.8798,-0.03870503319086323
comm_net_abs|pct13>=0.1,2020-22,26,25,6.0,-0.018182215990787762,-0.022173668498247756,0.44,0.03134070603275328,0.6025641025641025,-0.04952292202354104,0.9376,-0.05885892165467517
comm_net_abs|pct13>=0.15,ALL,4,61,13.0,0.007867504133176882,0.0020365775390258634,0.5081967213114754,0.01262554843983999,0.5970149253731343,-0.004758044306663108,0.6344,-0.013543020636341507
comm_net_abs|pct13>=0.15,ALL,8,61,13.0,0.012503674570573907,0.002595318520866474,0.5081967213114754,0.026672622775896472,0.6102719033232629,-0.014168948205322565,0.7008,-0.02091796137215538
comm_net_abs|pct13>=0.15,ALL,13,61,13.0,0.030299540894728492,0.029554706322173274,0.6721311475409836,0.045571562169968736,0.6779141104294478,-0.015272021275240244,0.6092,-0.02677070327137962
comm_net_abs|pct13>=0.15,ALL,26,60,13.0,0.06844497792611358,0.07553589086746182,0.7,0.09718082370740687,0.7635782747603834,-0.02873584578129329,0.6268,-0.0389215276175668
comm_net_abs|pct13>=0.15,2023+,4,42,10.0,0.010692485759241513,0.0009593400923748052,0.5,0.01849698735368388,0.6424581005586593,-0.007804501594442367,0.5136,-0.011566844072340033
comm_net_abs|pct13>=0.15,2023+,8,42,10.0,0.019024710845686157,0.011851828048392798,0.5476190476190477,0.04127644240856628,0.68,-0.022251731562880125,0.5754,-0.018024923424930596
comm_net_abs|pct13>=0.15,2023+,13,42,10.0,0.041637290420801616,0.03083651371735663,0.7619047619047619,0.07129724925888474,0.8058823529411765,-0.029659958838083124,0.5174,-0.02304959225752184
comm_net_abs|pct13>=0.15,2023+,26,41,10.0,0.10471814567140798,0.13316156333449936,0.8048780487804879,0.16260157757521554,0.9235668789808917,-0.057883431903807556,0.4928,-0.03230969017648514
comm_net_abs|pct13>=0.15,2020-22,4,19,4.0,0.0016228079071392769,0.00943680689724502,0.5263157894736842,0.00588844866049347,0.5448717948717948,-0.004265640753354193,0.6864,-0.017911410935713187
comm_net_abs|pct13>=0.15,2020-22,8,19,4.0,-0.0019112477217794889,-0.015257084033158175,0.42105263157894735,0.010290132803350205,0.532051282051282,-0.012201380525129693,0.812,-0.027313097887073316
comm_net_abs|pct13>=0.15,2020-22,13,19,4.0,0.005237147205514212,-0.0028803604473408573,0.47368421052631576,0.0175371595730731,0.5384615384615384,-0.012300012367558889,0.823,-0.03499631709148629
comm_net_abs|pct13>=0.15,2020-22,26,19,4.0,-0.009828699840048019,-0.019152486528425827,0.47368421052631576,0.03134070603275328,0.6025641025641025,-0.0411694058728013,0.8874,-0.05318917683253249
comm_net_abs|pct26>=0.15,ALL,4,67,7.0,0.013657380439913377,0.006931943247647343,0.5671641791044776,0.01262554843983999,0.5970149253731343,0.0010318320000733874,0.4296,-0.008748928555598853
comm_net_abs|pct26>=0.15,ALL,8,67,7.0,0.017736561833834985,0.012959283532516963,0.5522388059701493,0.026672622775896472,0.6102719033232629,-0.008936060942061487,0.6102,-0.017718557344831184
comm_net_abs|pct26>=0.15,ALL,13,67,7.0,0.04287449859176634,0.04188312851563891,0.7014925373134329,0.045571562169968736,0.6779141104294478,-0.0026970635782023952,0.5144,-0.0227088978755908
comm_net_abs|pct26>=0.15,ALL,26,67,7.0,0.0758939527244411,0.12686554332874822,0.7611940298507462,0.09718082370740687,0.7635782747603834,-0.021286870982965764,0.5958,-0.03436352183795706
comm_net_abs|pct26>=0.15,2023+,4,54,5.0,0.016007846345958046,0.007504800778033172,0.5925925925925926,0.01849698735368388,0.6424581005586593,-0.002489141007725834,0.4118,-0.007269164791490771
comm_net_abs|pct26>=0.15,2023+,8,54,5.0,0.02641421718868983,0.018144405773568684,0.6111111111111112,0.04127644240856628,0.68,-0.01486222521987645,0.4786,-0.014287596424684154
comm_net_abs|pct26>=0.15,2023+,13,54,5.0,0.054506422089547195,0.053761822223672984,0.7777777777777778,0.07129724925888474,0.8058823529411765,-0.016790827169337545,0.4406,-0.016809888551846452
comm_net_abs|pct26>=0.15,2023+,26,54,5.0,0.10746471191493424,0.137849792114084,0.8518518518518519,0.16260157757521554,0.9235668789808917,-0.055136865660281295,0.4866,-0.02322648774962885
comm_net_abs|pct26>=0.15,2020-22,4,13,3.0,0.0038939066763432105,-0.012941693404998844,0.46153846153846156,0.00588844866049347,0.5448717948717948,-0.0019945419841502594,0.6162,-0.014895639575740121
comm_net_abs|pct26>=0.15,2020-22,8,13,3.0,-0.018309083486331295,-0.036500657065465125,0.3076923076923077,0.010290132803350205,0.532051282051282,-0.028599216289681498,0.8918,-0.03197024116698038
comm_net_abs|pct26>=0.15,2020-22,13,13,3.0,-0.005442722091323391,-0.018678670726863467,0.38461538461538464,0.0175371595730731,0.5384615384615384,-0.02297988166439649,0.8184,-0.047212475066528856
comm_net_abs|pct26>=0.15,2020-22,26,13,3.0,-0.055246123912991926,-0.07952866410697745,0.38461538461538464,0.03134070603275328,0.6025641025641025,-0.08658682994574521,0.9602,-0.08062504805101268
comm_gross|z4>=2.0,ALL,4,13,6.0,0.022565498662282926,0.010226412986630518,0.6923076923076923,0.01262554843983999,0.5970149253731343,0.009939950222442937,0.2256,-0.0009817500906696291
comm_gross|z4>=2.0,ALL,8,13,6.0,0.015884804857699445,-0.011521217014232699,0.38461538461538464,0.026672622775896472,0.6102719033232629,-0.010787817918197027,0.5814,-0.011667075280520143
comm_gross|z4>=2.0,ALL,13,13,6.0,0.024572872441063577,-0.0028803604473408573,0.46153846153846156,0.045571562169968736,0.6779141104294478,-0.02099868972890516,0.603,-0.02235033616209568
comm_gross|z4>=2.0,ALL,26,13,6.0,0.02774951809599215,-0.027066772454151677,0.46153846153846156,0.09718082370740687,0.7635782747603834,-0.06943130561141472,0.8476,-0.0429337153811434
comm_gross|z4>=2.0,2023+,4,8,4.0,0.047295025330027635,0.03398128982651416,1.0,0.01849698735368388,0.6424581005586593,0.028798037976343754,0.0934,0.015081121327252742
